"","lwage","educ","nearc4","smsa","exper","expersq","fatheduc","motheduc","age","black","south","IQ","married"
"1173",6.68586111068726,9,1,1,14,196,10,12,29,0,0,NA,1
"1174",6.56103086471558,15,1,1,7,49,10,12,28,0,0,105,6
"1175",6.52795791625977,12,1,1,12,144,NA,10,30,0,0,121,1
"1176",6.03308629989624,16,1,1,4,16,9,12,26,0,0,113,1
"1177",6.39692974090576,18,1,1,5,25,8,12,29,0,0,113,6
"1178",6.52502965927124,15,1,1,4,16,NA,13,25,0,0,101,4
"1179",6.82219743728638,18,1,0,7,49,12,9,31,0,0,104,1
"1180",6.60394382476807,12,1,1,14,196,NA,NA,32,0,0,96,1
"1181",7.06219148635864,12,1,1,10,100,10,12,28,0,0,92,4
"1182",6.63987588882446,11,1,1,12,144,10,10,29,0,0,80,1
"1183",6.86901426315308,12,1,1,8,64,10,10,26,0,0,117,5
"1184",5.70378255844116,18,1,1,3,9,12,12,27,0,0,134,6
"1185",6.48920488357544,16,1,1,2,4,12,12,24,0,0,126,6
"1186",6.13556480407715,12,1,1,8,64,8,8,26,0,0,95,1
"1187",6.58063936233521,12,1,1,6,36,8,8,24,0,0,102,1
"1188",6.76272964477539,12,1,1,7,49,8,12,25,0,0,NA,1
"1189",6.39024066925049,11,1,1,7,49,7,5,24,0,0,NA,1
"1190",6.81234502792358,12,1,1,14,196,8,10,32,0,0,112,1
"1191",6.9555926322937,12,1,1,11,121,8,10,29,0,0,NA,1
"1192",6.1202974319458,13,1,1,15,225,NA,NA,34,0,1,104,1
"1193",6.51471281051636,12,1,0,9,81,NA,NA,27,1,1,81,6
"1194",6.58063936233521,12,1,1,6,36,NA,NA,24,1,0,70,6
"1195",6.39692974090576,7,1,1,20,400,8,8,33,1,0,NA,1
"1196",6.82979393005371,12,1,1,10,100,8,8,28,1,0,70,6
"1197",6.62007331848145,12,1,1,10,100,6,6,28,0,0,83,1
"1198",6.33327960968018,12,1,1,10,100,6,6,28,0,0,84,1
"1199",6.43775177001953,14,1,1,6,36,12,10,26,0,0,104,1
"1200",5.70378255844116,10,1,0,13,169,NA,NA,29,0,0,82,1
"1201",7.22983884811401,12,1,0,9,81,8,12,27,0,0,109,1
"1202",6.15273284912109,14,1,1,5,25,12,12,25,0,0,111,1
"1203",6.66949796676636,12,1,1,10,100,12,12,28,0,0,97,1
"1204",5.43807935714722,16,1,1,3,9,8,12,25,0,0,120,1
"1205",5.96357917785645,10,0,0,11,121,12,12,27,0,0,NA,4
"1206",5.75257253646851,12,0,1,15,225,7,12,33,0,0,94,1
"1207",5.87211799621582,17,0,1,6,36,3,5,29,0,0,116,1
"1208",6.21460819244385,8,0,1,12,144,5,8,26,0,0,NA,1
"1209",6.47697257995605,11,0,0,16,256,8,11,33,0,0,NA,1
"1210",6.70318794250488,12,0,1,9,81,8,11,27,0,0,NA,6
"1211",6.47543287277222,13,0,0,7,49,13,12,26,0,0,101,6
"1212",6.07534599304199,12,0,1,11,121,9,NA,29,0,0,98,1
"1213",6.39692974090576,11,0,0,10,100,10,15,27,0,0,110,1
"1214",5.32787609100342,13,0,1,7,49,16,14,26,0,1,131,1
"1215",6.17586708068848,12,0,1,9,81,12,11,27,0,1,122,1
"1216",6.18414878845215,13,0,1,5,25,12,10,24,0,1,88,4
"1217",6.63200187683105,18,0,1,5,25,12,12,29,0,0,111,1
"1218",6.90274286270142,12,0,1,8,64,12,12,26,0,0,90,1
"1219",7.06219148635864,12,1,1,11,121,NA,NA,29,0,0,NA,1
"1220",5.74939298629761,16,1,1,3,9,12,12,25,0,0,120,1
"1221",6.81892395019531,13,1,1,6,36,14,12,25,0,0,NA,6
"1222",6.49828195571899,13,1,1,7,49,16,12,26,0,0,NA,1
"1223",6.6631326675415,12,1,1,11,121,NA,8,29,0,0,108,4
"1224",6.47697257995605,13,1,1,13,169,8,12,32,0,0,99,1
"1225",5.58724880218506,9,1,1,12,144,12,6,27,0,1,NA,1
"1226",5.87211799621582,8,1,0,19,361,8,8,33,0,0,NA,1
"1227",6.0867748260498,8,1,0,19,361,NA,NA,33,0,0,NA,1
"1228",6.16331481933594,11,1,1,13,169,6,12,30,0,0,80,1
"1229",6.58755016326904,11,1,1,15,225,5,10,32,0,0,93,1
"1230",6.58063936233521,16,1,1,6,36,17,12,28,0,0,96,1
"1231",6.33327960968018,12,1,1,16,256,NA,NA,34,0,0,85,1
"1232",6.39692974090576,12,1,1,8,64,12,13,26,0,0,108,1
"1233",6.53958606719971,15,1,1,4,16,13,12,25,0,0,110,1
"1234",6.04737234115601,15,1,1,7,49,10,11,28,0,0,118,4
"1235",6.66695690155029,12,1,1,6,36,14,NA,24,0,0,102,1
"1236",7.09174203872681,12,1,1,13,169,8,12,31,0,0,NA,1
"1237",6.35784244537354,16,1,1,12,144,NA,18,34,0,0,113,4
"1238",6.45362520217896,18,1,0,3,9,11,10,27,0,0,112,1
"1239",6.01615715026855,12,1,1,9,81,NA,12,27,0,0,115,1
"1240",5.91350317001343,16,1,1,2,4,12,10,24,0,0,117,1
"1241",6.67076635360718,16,1,1,4,16,11,10,26,0,0,119,1
"1242",6.10924768447876,17,1,1,1,1,11,10,24,0,0,NA,1
"1243",7.13169860839844,12,1,1,10,100,11,12,28,0,0,94,1
"1244",6.69456195831299,16,1,1,8,64,16,13,30,0,0,109,1
"1245",5.73009967803955,16,1,1,8,64,8,12,30,0,0,107,1
"1246",6.70563888549805,12,1,0,12,144,12,12,30,0,0,NA,1
"1247",6.51174545288086,16,1,1,8,64,6,6,30,0,0,121,6
"1248",6.2614917755127,12,1,0,11,121,NA,NA,29,0,0,90,1
"1249",5.61677122116089,15,1,0,9,81,8,9,30,0,0,NA,1
"1250",6.04737234115601,17,1,0,5,25,14,12,28,0,0,NA,1
"1251",6.46302938461304,16,1,1,6,36,10,8,28,0,0,NA,1
"1252",6.10924768447876,12,1,0,10,100,9,9,28,0,0,121,6
"1253",5.80814266204834,12,1,0,8,64,6,7,26,0,0,89,1
"1254",6.81673574447632,12,1,0,14,196,8,12,32,0,0,101,1
"1255",4.8520302772522,11,1,0,10,100,8,9,27,0,0,68,6
"1256",5.98141431808472,16,1,0,5,25,14,12,27,0,0,118,1
"1257",6.16331481933594,13,1,1,9,81,12,12,28,0,0,102,1
"1258",6.10924768447876,13,1,0,12,144,8,12,31,0,0,NA,1
"1259",5.70378255844116,16,1,0,2,4,12,12,24,0,0,102,1
"1260",6.13556480407715,18,1,1,5,25,8,12,29,0,0,NA,1
"1261",6.44571971893311,12,1,0,14,196,7,9,32,0,0,109,1
"1262",6.18414878845215,12,1,0,15,225,6,4,33,0,0,94,1
"1263",6.30809831619263,12,1,0,12,144,5,6,30,0,0,115,1
"1264",5.91889381408691,12,1,0,7,49,5,6,25,0,0,101,6
"1265",6.46302938461304,12,1,0,16,256,4,8,34,0,0,92,1
"1266",6.25190401077271,12,1,1,11,121,NA,8,29,0,0,89,1
"1267",5.95324325561523,9,1,0,11,121,5,11,26,0,0,71,5
"1268",6.10924768447876,16,1,1,7,49,12,8,29,0,1,97,1
"1269",5.75257253646851,12,0,0,8,64,10,12,26,0,0,116,1
"1270",6.59441328048706,14,0,0,9,81,11,12,29,0,0,130,1
"1271",5.78382539749146,12,0,0,14,196,6,12,32,0,0,102,1
"1272",6.42324686050415,16,0,1,6,36,12,12,28,0,0,119,1
"1273",5.84643888473511,15,0,1,9,81,10,10,30,0,0,104,4
"1274",6.15485811233521,13,0,1,9,81,8,13,28,0,0,91,6
"1275",5.70378255844116,12,0,0,9,81,7,8,27,0,0,93,6
"1276",6.06378507614136,13,1,1,5,25,15,10,24,0,0,NA,1
"1277",5.58724880218506,12,1,1,10,100,12,8,28,1,0,95,1
"1278",5.43807935714722,12,1,1,10,100,13,10,28,0,0,74,4
"1279",6.06842565536499,14,1,1,4,16,NA,10,24,0,0,115,6
"1280",6.27476215362549,12,1,1,8,64,12,12,26,0,0,89,1
"1281",7.00306558609009,12,1,1,9,81,12,11,27,0,0,92,1
"1282",6.37672710418701,12,1,1,10,100,8,12,28,1,0,104,1
"1283",6.73459148406982,18,1,0,6,36,NA,15,30,0,0,109,1
"1284",6.46302938461304,15,1,1,3,9,NA,10,24,0,0,124,1
"1285",6.86901426315308,14,1,1,14,196,12,12,34,0,0,NA,1
"1286",6.8254599571228,13,1,1,14,196,11,12,33,0,0,NA,1
"1287",5.85793304443359,15,0,0,6,36,NA,12,27,0,0,94,1
"1288",5.95324325561523,16,0,0,2,4,12,12,24,0,0,NA,NA
"1289",6.42648839950562,16,0,0,11,121,4,12,33,0,0,120,1
"1290",6.15273284912109,13,0,1,12,144,NA,NA,31,0,0,103,1
"1291",6.01859331130981,12,0,0,9,81,12,NA,27,0,0,92,1
"1292",5.99146461486816,12,0,0,7,49,12,10,25,0,0,111,1
"1293",6.55108022689819,11,0,1,16,256,9,8,33,0,0,96,1
"1294",5.7397928237915,15,0,1,6,36,12,12,27,0,0,103,1
"1295",5.49306154251099,14,0,0,4,16,12,12,24,0,1,110,1
"1296",5.51342868804932,12,0,1,14,196,5,7,32,1,1,67,5
"1297",6.04737234115601,11,0,1,13,169,8,8,30,1,0,69,6
"1298",6.39692974090576,11,0,1,16,256,8,8,33,1,0,91,5
"1299",6.55108022689819,17,0,1,2,4,8,4,25,1,0,104,1
"1300",5.70378255844116,12,0,1,6,36,10,12,24,0,0,124,6
"1301",6.53813982009888,12,0,1,6,36,11,12,24,0,0,98,1
"1302",6.39692974090576,12,0,1,12,144,7,9,30,0,0,86,1
"1303",6.55108022689819,12,0,1,12,144,NA,12,30,0,0,118,1
"1304",5.61677122116089,14,0,0,5,25,12,12,25,0,0,98,6
"1305",6.51471281051636,9,0,1,19,361,4,7,34,1,0,92,1
"1306",6.10702276229858,17,0,1,5,25,12,12,28,0,0,116,1
"1307",6.45362520217896,16,0,1,8,64,12,12,30,0,0,97,1
"1308",7.13089895248413,14,0,0,9,81,10,9,29,0,0,109,1
"1309",6.86901426315308,18,0,1,5,25,8,18,29,0,0,105,1
"1310",6.1944055557251,18,0,0,1,1,10,13,25,0,0,99,6
"1311",6.37331962585449,12,0,0,6,36,10,13,24,0,0,NA,4
"1312",6.62007331848145,14,0,0,13,169,NA,12,33,0,0,108,1
"1313",5.7868971824646,18,0,0,2,4,12,12,26,0,0,100,6
"1314",6.06378507614136,18,0,1,5,25,17,12,29,0,0,117,1
"1315",6.34738922119141,12,0,1,8,64,12,11,26,0,0,101,1
"1316",6.81673574447632,16,0,0,6,36,9,12,28,0,0,111,1
"1317",6.35784244537354,14,0,0,10,100,4,10,30,0,0,101,1
"1318",6.07073783874512,11,0,0,15,225,NA,NA,32,0,0,NA,1
"1319",6.22455835342407,12,0,0,6,36,9,8,24,0,0,NA,1
"1320",6.58063936233521,18,1,0,10,100,NA,8,34,0,0,92,1
"1321",6.86901426315308,16,1,1,11,121,14,8,33,0,0,106,1
"1322",6.4118185043335,12,1,1,13,169,13,14,31,0,0,NA,4
"1323",6.10924768447876,12,1,0,7,49,12,12,25,0,0,NA,1
"1324",6.43775177001953,12,0,0,15,225,10,12,33,0,0,102,1
"1325",6.56948137283325,14,0,0,6,36,10,12,26,0,0,115,1
"1326",6.56526517868042,12,0,0,6,36,8,10,24,0,0,99,1
"1327",6.81673574447632,16,0,1,10,100,10,11,32,0,0,118,1
"1328",6.03548145294189,8,0,0,10,100,8,8,24,0,0,NA,1
"1329",6.53958606719971,13,0,0,10,100,16,13,29,0,0,132,1
"1330",5.56068181991577,12,0,1,16,256,NA,NA,34,0,0,NA,1
"1331",6.47697257995605,13,0,1,7,49,16,12,26,0,0,108,1
"1332",6.41345882415771,14,0,1,5,25,16,12,25,0,0,103,1
"1333",6.58755016326904,12,0,1,11,121,10,14,29,0,0,98,5
"1334",6.64248657226562,13,0,1,13,169,11,8,32,0,0,111,1
"1335",6.4297194480896,12,0,0,9,81,11,12,27,0,0,97,1
"1336",6.58063936233521,16,0,1,5,25,NA,12,27,0,0,101,1
"1337",6.24610662460327,18,0,1,2,4,12,14,26,0,0,129,3
"1338",5.99146461486816,12,0,0,7,49,11,10,25,0,0,85,6
"1339",6.69456195831299,14,0,1,7,49,13,13,27,0,1,106,1
"1340",6.13122653961182,12,0,0,6,36,7,7,24,0,0,NA,6
"1341",6.4645881652832,17,0,0,9,81,18,12,32,0,0,120,1
"1342",6.25190401077271,12,0,0,10,100,8,8,28,0,0,107,1
"1343",6.34212160110474,12,0,1,6,36,10,12,24,0,0,109,1
"1344",6.54102993011475,16,0,0,2,4,10,12,24,0,0,NA,6
"1345",6.8855094909668,12,0,1,13,169,8,12,31,0,0,106,6
"1346",6.65801095962524,12,0,0,14,196,12,8,32,0,0,106,1
"1347",6.0935697555542,14,0,1,7,49,8,9,27,0,0,95,1
"1348",6.53958606719971,16,0,1,11,121,9,12,33,0,0,105,1
"1349",6.03308629989624,16,0,0,4,16,12,12,26,0,0,131,6
"1350",6.65027904510498,11,0,1,13,169,8,12,30,0,0,93,1
"1351",5.99146461486816,15,0,1,5,25,NA,8,26,0,0,88,6
"1352",6.80239486694336,12,0,1,9,81,NA,11,27,0,0,100,1
"1353",6.55108022689819,16,0,0,9,81,12,8,31,0,0,107,1
"1354",6.18414878845215,16,0,0,2,4,8,12,24,0,0,104,1
"1355",6.79570579528809,16,0,1,7,49,8,9,29,0,0,107,1
"1356",6.62007331848145,18,0,1,5,25,NA,NA,29,0,0,126,1
"1357",6.96129608154297,13,0,0,14,196,NA,8,33,0,0,109,1
"1358",6.8384051322937,12,0,0,10,100,10,NA,28,0,0,112,1
"1359",6.34212160110474,12,0,0,8,64,10,12,26,0,0,105,1
"1360",6.89467000961304,16,0,1,3,9,8,12,25,0,0,133,1
"1361",6.64509105682373,16,0,1,2,4,8,12,24,0,0,NA,1
"1362",6.47389078140259,12,0,0,9,81,8,12,27,0,0,114,1
"1363",6.10702276229858,16,0,0,8,64,12,14,30,0,0,99,6
"1364",6.36302804946899,12,0,0,9,81,10,12,27,0,0,114,1
"1365",6.30991840362549,8,0,0,19,361,7,10,33,0,0,NA,1
"1366",6.68461179733276,12,0,1,11,121,9,12,29,0,0,123,1
"1367",5.07517385482788,12,0,1,6,36,12,12,24,0,0,83,6
"1368",6.13556480407715,17,0,1,5,25,16,17,28,0,0,NA,1
"1369",6.05208921432495,14,0,1,5,25,12,12,25,0,0,NA,1
"1370",6.39692974090576,8,0,1,18,324,8,12,32,0,0,NA,1
"1371",6.76388502120972,17,0,1,3,9,12,12,26,0,0,127,4
"1372",6.5264949798584,12,0,1,10,100,NA,10,28,0,0,87,1
"1373",7.01660966873169,12,0,1,9,81,12,11,27,0,0,100,1
"1374",7.00306558609009,12,0,1,8,64,12,11,26,0,0,104,1
"1375",5.65599203109741,12,0,0,6,36,12,11,24,0,0,106,1
"1376",6.24027585983276,14,0,1,8,64,12,12,28,0,0,127,1
"1377",6.47697257995605,13,0,1,7,49,12,12,26,0,0,109,1
"1378",6.94601392745972,12,0,1,13,169,12,9,31,0,0,85,1
"1379",6.55108022689819,12,0,1,8,64,12,9,26,0,0,93,1
"1380",5.75257253646851,18,1,1,7,49,12,12,31,0,0,NA,6
"1381",5.736572265625,12,1,0,15,225,7,8,33,0,0,100,1
"1382",5.8141303062439,11,1,0,10,100,NA,NA,27,0,0,NA,1
"1383",6.24997520446777,11,1,0,8,64,NA,NA,25,0,0,71,1
"1384",6.56385564804077,16,1,1,6,36,12,12,28,0,0,88,6
"1385",6.43454647064209,12,1,0,7,49,8,12,25,0,0,93,1
"1386",5.69709348678589,13,1,0,9,81,8,12,28,0,0,98,1
"1387",6.43775177001953,14,1,1,4,16,10,12,24,0,0,110,1
"1388",6.64509105682373,16,1,1,7,49,8,12,29,0,0,113,1
"1389",6.12905025482178,16,1,1,6,36,8,8,28,0,0,136,6
"1390",6.30991840362549,12,1,0,13,169,6,NA,31,0,0,109,1
"1391",6.15273284912109,14,1,0,9,81,12,11,29,0,0,94,1
"1392",5.98141431808472,12,1,0,15,225,8,8,33,0,0,77,1
"1393",6.38687944412231,14,1,0,5,25,12,12,25,0,0,NA,1
"1394",6.94601392745972,16,1,0,6,36,18,15,28,0,0,113,6
"1395",5.99146461486816,12,1,1,16,256,8,8,34,0,0,NA,1
"1396",6.54821920394897,12,1,0,8,64,11,12,26,0,0,125,1
"1397",6.56948137283325,16,1,0,4,16,8,13,26,0,1,106,1
"1398",6.30991840362549,12,1,0,6,36,8,11,24,0,0,NA,1
"1399",5.80814266204834,14,1,0,7,49,8,14,27,0,0,108,1
"1400",6.96413564682007,12,1,1,11,121,12,12,29,0,0,NA,1
"1401",6.38012266159058,11,1,1,13,169,NA,NA,30,0,0,89,1
"1402",6.45047044754028,12,1,1,6,36,NA,NA,24,0,0,NA,1
"1403",6.21460819244385,10,1,1,10,100,NA,NA,26,0,0,84,2
"1404",6.66949796676636,14,1,1,8,64,12,12,28,0,0,NA,1
"1405",6.72383260726929,18,1,1,7,49,13,12,31,0,0,NA,1
"1406",6.28971576690674,12,1,1,8,64,6,12,26,0,0,102,1
"1407",6.35784244537354,18,1,1,4,16,8,12,28,0,0,106,1
"1408",6.69456195831299,14,1,1,10,100,12,12,30,0,0,102,1
"1409",6.58202505111694,14,1,1,10,100,14,16,30,0,0,113,1
"1410",6.39692974090576,12,1,1,8,64,12,12,26,0,1,96,1
"1411",6.11368227005005,10,1,1,12,144,8,6,28,0,1,NA,1
"1412",5.70378255844116,7,1,1,14,196,4,8,27,0,1,NA,1
"1413",5.97380971908569,12,1,1,8,64,NA,10,26,1,1,NA,6
"1414",5.29831743240356,12,1,1,8,64,NA,7,26,1,1,NA,6
"1415",6.62007331848145,9,1,0,18,324,NA,7,33,0,1,NA,1
"1416",6.51174545288086,16,1,0,4,16,12,12,26,0,1,107,6
"1417",6.89669418334961,14,1,1,10,100,12,14,30,0,1,NA,1
"1418",6.7799220085144,17,1,1,4,16,12,14,27,0,1,110,6
"1419",6.80793476104736,13,1,0,7,49,12,12,26,0,1,106,1
"1420",5.52146100997925,14,1,1,14,196,NA,10,34,1,1,NA,1
"1421",6.25382900238037,10,1,1,12,144,5,12,28,0,1,103,1
"1422",5.87493085861206,12,1,1,9,81,5,12,27,0,1,53,6
"1423",5.62762117385864,12,1,1,6,36,5,12,24,0,1,103,1
"1424",5.99146461486816,12,1,1,7,49,11,11,25,1,1,76,2
"1425",5.60947179794312,10,1,1,12,144,NA,8,28,1,1,90,1
"1426",6.21460819244385,11,1,1,14,196,7,12,31,0,1,96,1
"1427",6.40191698074341,11,1,1,16,256,6,12,33,0,1,97,1
"1428",5.99146461486816,12,1,1,7,49,9,11,25,0,1,NA,5
"1429",6.16331481933594,12,1,1,10,100,NA,10,28,1,1,87,5
"1430",7.00306558609009,12,1,1,15,225,NA,15,33,0,1,89,1
"1431",5.8200831413269,14,1,1,6,36,12,12,26,0,1,118,6
"1432",6.28785848617554,11,1,1,10,100,16,12,27,0,1,NA,1
"1433",6.00141477584839,13,1,1,7,49,NA,8,26,1,1,70,1
"1434",6.62936305999756,16,1,1,5,25,17,16,27,0,1,104,1
"1435",6.3171648979187,16,1,1,11,121,18,16,33,0,1,113,1
"1436",6.35784244537354,16,1,1,7,49,12,11,29,0,1,116,1
"1437",6.06842565536499,15,1,1,5,25,12,10,26,0,1,114,1
"1438",6.30991840362549,11,1,1,12,144,5,12,29,0,1,NA,1
"1439",6.68085479736328,16,1,1,2,4,16,12,24,0,1,NA,1
"1440",6.10924768447876,14,1,1,7,49,16,14,27,0,1,116,6
"1441",6.69332361221313,13,1,1,10,100,10,11,29,0,1,109,1
"1442",6.39692974090576,13,1,1,5,25,10,11,24,0,1,NA,1
"1443",6.8384051322937,13,1,1,15,225,6,6,34,0,1,NA,1
"1444",6.17586708068848,11,1,0,16,256,NA,10,33,0,1,80,1
"1445",6.43454647064209,12,1,1,11,121,9,8,29,0,1,NA,1
"1446",5.79301357269287,10,1,1,11,121,4,11,27,1,1,NA,1
"1447",6.39692974090576,16,1,1,4,16,6,8,26,0,1,116,1
"1448",6.54102993011475,14,1,1,7,49,5,8,27,1,1,83,1
"1449",6.82762908935547,15,1,1,12,144,12,12,33,0,1,104,1
"1450",6.58063936233521,12,1,1,10,100,12,12,28,0,1,106,1
"1451",6.29156923294067,12,1,1,7,49,12,9,25,1,1,99,1
"1452",6.12905025482178,13,1,1,8,64,12,9,27,1,1,101,1
"1453",6.18414878845215,13,1,1,8,64,11,11,27,1,1,74,6
"1454",5.85793304443359,12,1,1,7,49,NA,11,25,1,1,NA,6
"1455",5.29831743240356,16,1,1,3,9,18,16,25,0,1,121,6
"1456",6.25382900238037,10,1,1,14,196,3,NA,30,1,1,NA,1
"1457",5.52146100997925,12,1,1,7,49,6,12,25,1,1,NA,4
"1458",6.22257614135742,11,1,1,11,121,NA,NA,28,1,0,NA,1
"1459",5.89440298080444,12,1,1,10,100,9,8,28,1,1,77,1
"1460",6.4831075668335,11,1,1,16,256,NA,NA,33,1,1,NA,1
"1461",6.05208921432495,12,1,1,14,196,5,NA,32,1,1,NA,1
"1462",5.5012583732605,12,1,1,13,169,NA,NA,31,1,1,NA,4
"1463",5.52146100997925,11,1,1,8,64,NA,8,25,1,1,NA,6
"1464",6.77878475189209,13,1,1,13,169,0,NA,32,0,0,NA,1
"1465",6.53233432769775,12,1,1,8,64,6,6,26,1,1,93,1
"1466",5.99645185470581,11,1,1,15,225,NA,NA,32,1,1,NA,1
"1467",6.05912303924561,12,1,1,13,169,6,NA,31,1,1,NA,4
"1468",5.78382539749146,13,1,1,5,25,10,12,24,0,1,114,4
"1469",6.58617162704468,17,1,1,4,16,16,12,27,0,1,103,5
"1470",6.65929412841797,12,1,1,7,49,3,8,25,0,1,NA,1
"1471",5.57594919204712,14,1,1,7,49,NA,8,27,1,1,NA,1
"1472",6.10924768447876,12,1,1,14,196,6,9,32,1,1,92,4
"1473",5.84643888473511,14,1,1,7,49,8,8,27,1,1,NA,4
"1474",5.85793304443359,13,1,1,5,25,6,3,24,1,1,79,6
"1475",5.99146461486816,13,1,1,5,25,10,13,24,1,1,NA,6
"1476",6.8875527381897,12,1,1,14,196,2,6,32,0,1,92,1
"1477",5.95324325561523,12,1,1,11,121,NA,5,29,1,1,NA,1
"1478",5.84064149856567,17,1,1,5,25,NA,11,28,1,0,NA,6
"1479",6.33327960968018,16,1,1,3,9,7,9,25,1,1,99,6
"1480",6.1377272605896,7,1,1,16,256,12,12,29,0,1,NA,1
"1481",6.33682584762573,12,1,1,10,100,NA,NA,28,1,1,NA,6
"1482",6.45833826065063,12,1,1,9,81,5,9,27,1,1,NA,1
"1483",6.13556480407715,10,1,1,14,196,NA,5,30,1,1,NA,1
"1484",6.5072774887085,13,1,1,8,64,NA,NA,27,1,1,99,1
"1485",6.00141477584839,13,1,1,5,25,NA,NA,24,1,1,NA,6
"1486",5.9215784072876,17,1,1,2,4,11,9,25,1,1,116,5
"1487",5.43807935714722,12,1,1,6,36,NA,NA,24,1,1,NA,6
"1488",6.32435894012451,12,1,1,14,196,NA,NA,32,1,1,NA,5
"1489",5.70378255844116,8,1,1,15,225,6,7,29,1,1,NA,1
"1490",6.81673574447632,14,1,1,9,81,NA,12,29,0,1,NA,1
"1491",6.32435894012451,18,1,1,3,9,12,8,27,0,1,98,1
"1492",6.27098846435547,13,1,1,14,196,NA,12,33,0,1,114,1
"1493",5.7990927696228,15,1,1,5,25,5,7,26,0,1,NA,6
"1494",5.92692613601685,9,1,1,11,121,13,11,26,0,1,NA,1
"1495",6.42162227630615,13,1,1,5,25,13,11,24,0,1,NA,1
"1496",6.58063936233521,14,1,0,7,49,12,12,27,0,1,119,1
"1497",6.27098846435547,16,1,1,3,9,12,12,25,0,0,122,4
"1498",6.75576877593994,12,1,1,16,256,6,12,34,1,1,77,1
"1499",6.47543287277222,14,1,1,7,49,16,11,27,1,1,NA,1
"1500",5.47227048873901,10,1,1,8,64,16,11,24,1,1,NA,1
"1501",5.61677122116089,12,1,1,16,256,8,6,34,1,1,95,1
"1502",5.78382539749146,14,1,1,6,36,NA,13,26,1,1,89,1
"1503",5.87773561477661,14,1,1,9,81,NA,16,29,1,0,93,5
"1504",5.95324325561523,12,1,1,12,144,NA,10,30,1,1,NA,1
"1505",5.89989757537842,14,1,1,4,16,12,15,24,0,1,116,1
"1506",6.68461179733276,8,1,1,19,361,6,4,33,0,1,NA,1
"1507",6.17794418334961,12,1,1,16,256,5,12,34,0,1,110,1
"1508",6.8617115020752,17,1,1,6,36,12,8,29,0,1,132,1
"1509",6.13556480407715,17,1,1,3,9,7,12,26,0,1,103,1
"1510",6.03308629989624,16,1,0,6,36,2,8,28,0,1,112,1
"1511",5.66988086700439,10,1,1,9,81,2,8,25,0,1,NA,1
"1512",5.48063898086548,12,1,1,6,36,12,12,24,0,1,NA,1
"1513",6.72022008895874,12,1,1,13,169,NA,NA,31,1,1,NA,1
"1514",5.88887786865234,12,1,1,14,196,12,12,32,0,1,99,1
"1515",6.39359092712402,16,1,0,6,36,11,12,28,0,1,138,1
"1516",6.62007331848145,13,1,1,6,36,7,10,25,0,1,93,1
"1517",5.95324325561523,16,1,1,3,9,12,11,25,1,1,88,6
"1518",6.4297194480896,16,1,1,6,36,NA,10,28,1,1,96,1
"1519",6.46302938461304,13,1,1,15,225,14,12,34,0,1,106,1
"1520",6.14846849441528,16,1,1,4,16,12,9,26,1,1,90,1
"1521",5.95324325561523,13,1,1,5,25,12,9,24,1,1,NA,6
"1522",6.13556480407715,12,1,1,7,49,11,12,25,1,1,93,1
"1523",6.45362520217896,12,1,1,9,81,14,10,27,0,1,92,1
"1524",5.99146461486816,12,1,0,8,64,14,10,26,0,0,101,1
"1525",6.63331842422485,13,1,1,8,64,12,10,27,0,1,100,1
"1526",6.32793664932251,13,1,1,8,64,12,10,27,0,1,91,1
"1527",6.90775537490845,12,1,1,16,256,3,NA,34,0,1,95,1
"1528",6.05208921432495,11,1,1,11,121,6,6,28,0,1,71,1
"1529",6.01859331130981,12,1,1,12,144,NA,9,30,1,1,89,1
"1530",5.18738603591919,11,1,1,8,64,NA,3,25,0,1,67,1
"1531",5.92692613601685,18,1,1,8,64,14,12,32,0,1,96,1
"1532",7.16858005523682,18,1,1,4,16,16,12,28,0,1,127,6
"1533",6.16541767120361,15,1,1,9,81,8,14,30,1,0,NA,1
"1534",6.65286302566528,16,1,1,5,25,8,8,27,0,1,114,6
"1535",6.57088279724121,12,1,1,9,81,10,10,27,0,1,112,1
"1536",6.06145715713501,10,1,1,12,144,NA,9,28,1,1,57,4
"1537",6.07534599304199,13,1,1,5,25,10,11,24,1,1,NA,6
"1538",6.77422380447388,13,1,1,7,49,NA,7,26,0,1,102,1
"1539",6.04973363876343,14,1,1,13,169,NA,11,33,1,1,103,5
"1540",5.92692613601685,12,1,1,7,49,NA,11,25,1,1,NA,6
"1541",6.1923623085022,12,1,1,7,49,NA,NA,25,1,1,NA,1
"1542",6.13556480407715,15,1,1,3,9,12,7,24,1,1,102,1
"1543",5.82894563674927,12,1,1,16,256,8,NA,34,1,1,NA,1
"1544",6.36475086212158,12,1,1,12,144,NA,12,30,0,1,NA,1
"1545",6.2441668510437,12,1,1,9,81,7,12,27,0,1,88,1
"1546",6.95939874649048,12,1,1,7,49,7,12,25,0,1,88,1
"1547",6.16331481933594,12,1,1,12,144,10,11,30,1,1,NA,1
"1548",7.31455278396606,18,1,1,8,64,14,9,32,0,1,132,1
"1549",6.86901426315308,15,1,1,12,144,12,14,33,0,0,110,4
"1550",5.43807935714722,15,1,1,9,81,14,18,30,1,1,90,4
"1551",6.62007331848145,18,1,1,5,25,14,18,29,1,1,96,1
"1552",5.41610050201416,15,1,1,5,25,12,12,26,1,1,83,1
"1553",5.8021183013916,13,1,1,7,49,12,NA,26,1,1,86,1
